Year,EducationInternetType,Region,Value
2020,secondary_wired_gt30,13_reg_Dnipropetrovsk,68.81
2020,secondary_wireless_gt30,13_reg_Dnipropetrovsk,50.97
2020,secondary_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2020,preschool_wired_gt30,14_reg_Donetsk,
2020,preschool_wireless_gt30,14_reg_Donetsk,
2020,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2020,secondary_internet_any_speed,14_reg_Donetsk,
2020,secondary_wired_gt30,14_reg_Donetsk,73.58
2020,secondary_wireless_gt30,14_reg_Donetsk,38.21
2020,secondary_wired_or_wireless_gt30,14_reg_Donetsk,
2020,preschool_wired_gt30,15_reg_Zhytomyr,
2020,preschool_wireless_gt30,15_reg_Zhytomyr,
2020,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2020,secondary_internet_any_speed,15_reg_Zhytomyr,
2020,secondary_wired_gt30,15_reg_Zhytomyr,36.82
2020,secondary_wireless_gt30,15_reg_Zhytomyr,18.08
2020,secondary_wired_or_wireless_gt30,15_reg_Zhytomyr,
2020,preschool_wired_gt30,16_reg_Zakarpattya,
2020,preschool_wireless_gt30,16_reg_Zakarpattya,
2020,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2020,secondary_internet_any_speed,16_reg_Zakarpattya,
2020,secondary_wired_gt30,16_reg_Zakarpattya,50.08
2020,secondary_wireless_gt30,16_reg_Zakarpattya,32.64
2020,secondary_wired_or_wireless_gt30,16_reg_Zakarpattya,
2020,preschool_wired_gt30,17_reg_Zaporizhzhya,
2020,preschool_wireless_gt30,17_reg_Zaporizhzhya,
2020,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2020,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2020,secondary_wired_gt30,17_reg_Zaporizhzhya,64.34
2020,secondary_wireless_gt30,17_reg_Zaporizhzhya,37.40
2020,secondary_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2020,preschool_wired_gt30,18_reg_Ivano-Frankivsk,
2020,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,
2020,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2020,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2020,secondary_wired_gt30,18_reg_Ivano-Frankivsk,57.98
2020,secondary_wireless_gt30,18_reg_Ivano-Frankivsk,0.31
2020,secondary_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2020,preschool_wired_gt30,19_reg_Kyiv,
2020,preschool_wireless_gt30,19_reg_Kyiv,
2020,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2020,secondary_internet_any_speed,19_reg_Kyiv,
2020,secondary_wired_gt30,19_reg_Kyiv,79.22
2020,secondary_wireless_gt30,19_reg_Kyiv,48.40
2020,secondary_wired_or_wireless_gt30,19_reg_Kyiv,
2020,preschool_wired_gt30,20_reg_Kirovohrad,
2020,preschool_wireless_gt30,20_reg_Kirovohrad,
2020,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2020,secondary_internet_any_speed,20_reg_Kirovohrad,
2020,secondary_wired_gt30,20_reg_Kirovohrad,67.79
2020,secondary_wireless_gt30,20_reg_Kirovohrad,40.60
2020,secondary_wired_or_wireless_gt30,20_reg_Kirovohrad,
2020,preschool_wired_gt30,21_reg_Luhansk,
2020,preschool_wireless_gt30,21_reg_Luhansk,
2020,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2020,secondary_internet_any_speed,21_reg_Luhansk,
2020,secondary_wired_gt30,21_reg_Luhansk,43.87
2020,secondary_wireless_gt30,21_reg_Luhansk,21.19
2020,secondary_wired_or_wireless_gt30,21_reg_Luhansk,
2020,preschool_wired_gt30,22_reg_Lviv,
2020,preschool_wireless_gt30,22_reg_Lviv,
2020,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2020,secondary_internet_any_speed,22_reg_Lviv,
2020,secondary_wired_gt30,22_reg_Lviv,65.23
2020,secondary_wireless_gt30,22_reg_Lviv,26.76
2020,secondary_wired_or_wireless_gt30,22_reg_Lviv,
2020,preschool_wired_gt30,23_reg_Mykolayiv,
2020,preschool_wireless_gt30,23_reg_Mykolayiv,
2020,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2020,secondary_internet_any_speed,23_reg_Mykolayiv,
2020,secondary_wired_gt30,23_reg_Mykolayiv,44.47
2020,secondary_wireless_gt30,23_reg_Mykolayiv,25.38
2020,secondary_wired_or_wireless_gt30,23_reg_Mykolayiv,
2020,preschool_wired_gt30,24_reg_Odesa,
2020,preschool_wireless_gt30,24_reg_Odesa,
2020,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2020,secondary_internet_any_speed,24_reg_Odesa,
2020,secondary_wired_gt30,24_reg_Odesa,56.24
2020,secondary_wireless_gt30,24_reg_Odesa,29.17
2020,secondary_wired_or_wireless_gt30,24_reg_Odesa,
2020,preschool_wired_gt30,25_reg_Poltava,
2020,preschool_wireless_gt30,25_reg_Poltava,
2020,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2020,secondary_internet_any_speed,25_reg_Poltava,
2020,secondary_wired_gt30,25_reg_Poltava,56.61
2020,secondary_wireless_gt30,25_reg_Poltava,46.56
2020,secondary_wired_or_wireless_gt30,25_reg_Poltava,
2020,preschool_wired_gt30,26_reg_Rivne,
2020,preschool_wireless_gt30,26_reg_Rivne,
2020,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2020,secondary_internet_any_speed,26_reg_Rivne,
2020,secondary_wired_gt30,26_reg_Rivne,78.67
2020,secondary_wireless_gt30,26_reg_Rivne,12.59
2020,secondary_wired_or_wireless_gt30,26_reg_Rivne,
2020,preschool_wired_gt30,27_reg_Sumy,
2020,preschool_wireless_gt30,27_reg_Sumy,
2020,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2020,secondary_internet_any_speed,27_reg_Sumy,
2020,secondary_wired_gt30,27_reg_Sumy,69.92
2020,secondary_wireless_gt30,27_reg_Sumy,17.22
2020,secondary_wired_or_wireless_gt30,27_reg_Sumy,
2020,preschool_wired_gt30,28_reg_Ternopil,
2020,preschool_wireless_gt30,28_reg_Ternopil,
2020,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2020,secondary_internet_any_speed,28_reg_Ternopil,
2020,secondary_wired_gt30,28_reg_Ternopil,76.21
2020,secondary_wireless_gt30,28_reg_Ternopil,21.59
2020,secondary_wired_or_wireless_gt30,28_reg_Ternopil,
2020,preschool_wired_gt30,29_reg_Kharkiv,
2020,preschool_wireless_gt30,29_reg_Kharkiv,
2020,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2020,secondary_internet_any_speed,29_reg_Kharkiv,
2020,secondary_wired_gt30,29_reg_Kharkiv,65.73
2020,secondary_wireless_gt30,29_reg_Kharkiv,35.24
2020,secondary_wired_or_wireless_gt30,29_reg_Kharkiv,
2020,preschool_wired_gt30,30_reg_Kherson,
2020,preschool_wireless_gt30,30_reg_Kherson,
2020,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2020,secondary_internet_any_speed,30_reg_Kherson,
2020,secondary_wired_gt30,30_reg_Kherson,53.65
2020,secondary_wireless_gt30,30_reg_Kherson,36.72
2020,secondary_wired_or_wireless_gt30,30_reg_Kherson,
2020,preschool_wired_gt30,31_reg_Khmelnytskiy,
2020,preschool_wireless_gt30,31_reg_Khmelnytskiy,
2020,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2020,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2020,secondary_wired_gt30,31_reg_Khmelnytskiy,47.05
2020,secondary_wireless_gt30,31_reg_Khmelnytskiy,22.62
2020,secondary_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2020,preschool_wired_gt30,32_reg_Cherkasy,
2020,preschool_wireless_gt30,32_reg_Cherkasy,
2020,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2020,secondary_internet_any_speed,32_reg_Cherkasy,
2020,secondary_wired_gt30,32_reg_Cherkasy,61.42
2020,secondary_wireless_gt30,32_reg_Cherkasy,29.17
2020,secondary_wired_or_wireless_gt30,32_reg_Cherkasy,
2020,preschool_wired_gt30,33_reg_Chernivtsi,
2020,preschool_wireless_gt30,33_reg_Chernivtsi,
2020,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2020,secondary_internet_any_speed,33_reg_Chernivtsi,
2020,secondary_wired_gt30,33_reg_Chernivtsi,95.88
2020,secondary_wireless_gt30,33_reg_Chernivtsi,52.58
2020,secondary_wired_or_wireless_gt30,33_reg_Chernivtsi,
2020,preschool_wired_gt30,34_reg_Chernihiv,
2020,preschool_wireless_gt30,34_reg_Chernihiv,
2020,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2020,secondary_internet_any_speed,34_reg_Chernihiv,
2020,secondary_wired_gt30,34_reg_Chernihiv,38.15
2020,secondary_wireless_gt30,34_reg_Chernihiv,20.47
2020,secondary_wired_or_wireless_gt30,34_reg_Chernihiv,
2020,preschool_wired_gt30,35_reg_Kyiv_city,
2020,preschool_wireless_gt30,35_reg_Kyiv_city,
2020,preschool_wired_or_wireless_gt30,35_reg_Kyiv_city,
2020,secondary_internet_any_speed,35_reg_Kyiv_city,
2020,secondary_wired_gt30,35_reg_Kyiv_city,34.26
2020,secondary_wireless_gt30,35_reg_Kyiv_city,19.44
2020,secondary_wired_or_wireless_gt30,35_reg_Kyiv_city,
2020,,city_Sevastopol,
2021,preschool_wired_gt30,Ukraine,
2021,preschool_wireless_gt30,Ukraine,
2021,preschool_wired_or_wireless_gt30,Ukraine,
2021,secondary_internet_any_speed,Ukraine,
2021,secondary_wired_gt30,Ukraine,74.34
2021,secondary_wireless_gt30,Ukraine,38.87
2021,secondary_wired_or_wireless_gt30,Ukraine,
2021,,autonomous_Republic_of_Crimea,
2021,preschool_wired_gt30,11_reg_Vinnytsya,
2021,preschool_wireless_gt30,11_reg_Vinnytsya,
2021,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,
2021,secondary_internet_any_speed,11_reg_Vinnytsya,
2021,secondary_wired_gt30,11_reg_Vinnytsya,63.21
2021,secondary_wireless_gt30,11_reg_Vinnytsya,26.10
2021,secondary_wired_or_wireless_gt30,11_reg_Vinnytsya,
2021,preschool_wired_gt30,12_reg_Volyn,
2021,preschool_wireless_gt30,12_reg_Volyn,
2021,preschool_wired_or_wireless_gt30,12_reg_Volyn,
2021,secondary_internet_any_speed,12_reg_Volyn,
2021,secondary_wired_gt30,12_reg_Volyn,85.71
2021,secondary_wireless_gt30,12_reg_Volyn,18.63
2021,secondary_wired_or_wireless_gt30,12_reg_Volyn,
2021,preschool_wired_gt30,13_reg_Dnipropetrovsk,
2021,preschool_wireless_gt30,13_reg_Dnipropetrovsk,
2021,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2021,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2021,secondary_wired_gt30,13_reg_Dnipropetrovsk,75.43
2021,secondary_wireless_gt30,13_reg_Dnipropetrovsk,56.97
2021,secondary_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2021,preschool_wired_gt30,14_reg_Donetsk,
2021,preschool_wireless_gt30,14_reg_Donetsk,
2021,preschool_wired_or_wireless_gt30,14_reg_Donetsk,
2021,secondary_internet_any_speed,14_reg_Donetsk,
2021,secondary_wired_gt30,14_reg_Donetsk,88.03
2021,secondary_wireless_gt30,14_reg_Donetsk,76.26
2021,secondary_wired_or_wireless_gt30,14_reg_Donetsk,
2021,preschool_wired_gt30,15_reg_Zhytomyr,
2021,preschool_wireless_gt30,15_reg_Zhytomyr,
2021,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,
2021,secondary_internet_any_speed,15_reg_Zhytomyr,
2021,secondary_wired_gt30,15_reg_Zhytomyr,56.36
2021,secondary_wireless_gt30,15_reg_Zhytomyr,33.57
2021,secondary_wired_or_wireless_gt30,15_reg_Zhytomyr,
2021,preschool_wired_gt30,16_reg_Zakarpattya,
2021,preschool_wireless_gt30,16_reg_Zakarpattya,
2021,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,
2021,secondary_internet_any_speed,16_reg_Zakarpattya,
2021,secondary_wired_gt30,16_reg_Zakarpattya,63.75
2021,secondary_wireless_gt30,16_reg_Zakarpattya,45.88
2021,secondary_wired_or_wireless_gt30,16_reg_Zakarpattya,
2021,preschool_wired_gt30,17_reg_Zaporizhzhya,
2021,preschool_wireless_gt30,17_reg_Zaporizhzhya,
2021,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2021,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2021,secondary_wired_gt30,17_reg_Zaporizhzhya,75.63
2021,secondary_wireless_gt30,17_reg_Zaporizhzhya,50.00
2021,secondary_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2021,preschool_wired_gt30,18_reg_Ivano-Frankivsk,
2021,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,
2021,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2021,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2021,secondary_wired_gt30,18_reg_Ivano-Frankivsk,71.12
2021,secondary_wireless_gt30,18_reg_Ivano-Frankivsk,0.17
2021,secondary_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2021,preschool_wired_gt30,19_reg_Kyiv,
2021,preschool_wireless_gt30,19_reg_Kyiv,
2021,preschool_wired_or_wireless_gt30,19_reg_Kyiv,
2021,secondary_internet_any_speed,19_reg_Kyiv,
2021,secondary_wired_gt30,19_reg_Kyiv,87.13
2021,secondary_wireless_gt30,19_reg_Kyiv,53.80
2021,secondary_wired_or_wireless_gt30,19_reg_Kyiv,
2021,preschool_wired_gt30,20_reg_Kirovohrad,
2021,preschool_wireless_gt30,20_reg_Kirovohrad,
2021,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,
2021,secondary_internet_any_speed,20_reg_Kirovohrad,
2021,secondary_wired_gt30,20_reg_Kirovohrad,75.17
2021,secondary_wireless_gt30,20_reg_Kirovohrad,61.56
2021,secondary_wired_or_wireless_gt30,20_reg_Kirovohrad,
2021,preschool_wired_gt30,21_reg_Luhansk,
2021,preschool_wireless_gt30,21_reg_Luhansk,
2021,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2021,secondary_internet_any_speed,21_reg_Luhansk,
2021,secondary_wired_gt30,21_reg_Luhansk,46.80
2021,secondary_wireless_gt30,21_reg_Luhansk,14.00
2021,secondary_wired_or_wireless_gt30,21_reg_Luhansk,
2021,preschool_wired_gt30,22_reg_Lviv,
2021,preschool_wireless_gt30,22_reg_Lviv,
2021,preschool_wired_or_wireless_gt30,22_reg_Lviv,
2021,secondary_internet_any_speed,22_reg_Lviv,
2021,secondary_wired_gt30,22_reg_Lviv,76.51
2021,secondary_wireless_gt30,22_reg_Lviv,46.26
2021,secondary_wired_or_wireless_gt30,22_reg_Lviv,
2021,preschool_wired_gt30,23_reg_Mykolayiv,
2021,preschool_wireless_gt30,23_reg_Mykolayiv,
2021,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,
2021,secondary_internet_any_speed,23_reg_Mykolayiv,
2021,secondary_wired_gt30,23_reg_Mykolayiv,53.17
2021,secondary_wireless_gt30,23_reg_Mykolayiv,29.41
2021,secondary_wired_or_wireless_gt30,23_reg_Mykolayiv,
2021,preschool_wired_gt30,24_reg_Odesa,
2021,preschool_wireless_gt30,24_reg_Odesa,
2021,preschool_wired_or_wireless_gt30,24_reg_Odesa,
2021,secondary_internet_any_speed,24_reg_Odesa,
2021,secondary_wired_gt30,24_reg_Odesa,75.60
2021,secondary_wireless_gt30,24_reg_Odesa,41.94
2021,secondary_wired_or_wireless_gt30,24_reg_Odesa,
2021,preschool_wired_gt30,25_reg_Poltava,
2021,preschool_wireless_gt30,25_reg_Poltava,
2021,preschool_wired_or_wireless_gt30,25_reg_Poltava,
2021,secondary_internet_any_speed,25_reg_Poltava,
2021,secondary_wired_gt30,25_reg_Poltava,69.87
2021,secondary_wireless_gt30,25_reg_Poltava,56.05
2021,secondary_wired_or_wireless_gt30,25_reg_Poltava,
2021,preschool_wired_gt30,26_reg_Rivne,
2021,preschool_wireless_gt30,26_reg_Rivne,
2021,preschool_wired_or_wireless_gt30,26_reg_Rivne,
2021,secondary_internet_any_speed,26_reg_Rivne,
2021,secondary_wired_gt30,26_reg_Rivne,87.76
2021,secondary_wireless_gt30,26_reg_Rivne,0.93
2021,secondary_wired_or_wireless_gt30,26_reg_Rivne,
2021,preschool_wired_gt30,27_reg_Sumy,
2021,preschool_wireless_gt30,27_reg_Sumy,
2021,preschool_wired_or_wireless_gt30,27_reg_Sumy,
2021,secondary_internet_any_speed,27_reg_Sumy,
2021,secondary_wired_gt30,27_reg_Sumy,81.27
2021,secondary_wireless_gt30,27_reg_Sumy,35.54
2021,secondary_wired_or_wireless_gt30,27_reg_Sumy,
2021,preschool_wired_gt30,28_reg_Ternopil,
2021,preschool_wireless_gt30,28_reg_Ternopil,
2021,preschool_wired_or_wireless_gt30,28_reg_Ternopil,
2021,secondary_internet_any_speed,28_reg_Ternopil,
2021,secondary_wired_gt30,28_reg_Ternopil,85.47
2021,secondary_wireless_gt30,28_reg_Ternopil,9.27
2021,secondary_wired_or_wireless_gt30,28_reg_Ternopil,
2021,preschool_wired_gt30,29_reg_Kharkiv,
2021,preschool_wireless_gt30,29_reg_Kharkiv,
2021,preschool_wired_or_wireless_gt30,29_reg_Kharkiv,
2021,secondary_internet_any_speed,29_reg_Kharkiv,
2021,secondary_wired_gt30,29_reg_Kharkiv,74.00
2021,secondary_wireless_gt30,29_reg_Kharkiv,38.29
2021,secondary_wired_or_wireless_gt30,29_reg_Kharkiv,
2021,preschool_wired_gt30,30_reg_Kherson,
2021,preschool_wireless_gt30,30_reg_Kherson,
2021,preschool_wired_or_wireless_gt30,30_reg_Kherson,
2021,secondary_internet_any_speed,30_reg_Kherson,
2021,secondary_wired_gt30,30_reg_Kherson,64.63
2021,secondary_wireless_gt30,30_reg_Kherson,53.19
2021,secondary_wired_or_wireless_gt30,30_reg_Kherson,
2021,preschool_wired_gt30,31_reg_Khmelnytskiy,
2021,preschool_wireless_gt30,31_reg_Khmelnytskiy,
2021,preschool_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2021,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2021,secondary_wired_gt30,31_reg_Khmelnytskiy,66.55
2021,secondary_wireless_gt30,31_reg_Khmelnytskiy,33.45
2021,secondary_wired_or_wireless_gt30,31_reg_Khmelnytskiy,
2021,preschool_wired_gt30,32_reg_Cherkasy,
2021,preschool_wireless_gt30,32_reg_Cherkasy,
2021,preschool_wired_or_wireless_gt30,32_reg_Cherkasy,
2021,secondary_internet_any_speed,32_reg_Cherkasy,
2021,secondary_wired_gt30,32_reg_Cherkasy,78.42
2021,secondary_wireless_gt30,32_reg_Cherkasy,48.13
2021,secondary_wired_or_wireless_gt30,32_reg_Cherkasy,
2021,preschool_wired_gt30,33_reg_Chernivtsi,
2021,preschool_wireless_gt30,33_reg_Chernivtsi,
2021,preschool_wired_or_wireless_gt30,33_reg_Chernivtsi,
2021,secondary_internet_any_speed,33_reg_Chernivtsi,
2021,secondary_wired_gt30,33_reg_Chernivtsi,99.13
2021,secondary_wireless_gt30,33_reg_Chernivtsi,57.73
2021,secondary_wired_or_wireless_gt30,33_reg_Chernivtsi,
2021,preschool_wired_gt30,34_reg_Chernihiv,
2021,preschool_wireless_gt30,34_reg_Chernihiv,
2021,preschool_wired_or_wireless_gt30,34_reg_Chernihiv,
2021,secondary_internet_any_speed,34_reg_Chernihiv,
2021,secondary_wired_gt30,34_reg_Chernihiv,53.11
2021,secondary_wireless_gt30,34_reg_Chernihiv,23.68
2021,secondary_wired_or_wireless_gt30,34_reg_Chernihiv,
2021,preschool_wired_gt30,35_reg_Kyiv_city,
2021,preschool_wireless_gt30,35_reg_Kyiv_city,
2021,preschool_wired_or_wireless_gt30,35_reg_Kyiv_city,
2021,secondary_internet_any_speed,35_reg_Kyiv_city,
2021,secondary_wired_gt30,35_reg_Kyiv_city,88.01
2021,secondary_wireless_gt30,35_reg_Kyiv_city,61.36
2021,secondary_wired_or_wireless_gt30,35_reg_Kyiv_city,
2021,,city_Sevastopol,
2022,preschool_wired_gt30,Ukraine,58.88
2022,preschool_wireless_gt30,Ukraine,30.87
2022,preschool_wired_or_wireless_gt30,Ukraine,64.68
2022,secondary_internet_any_speed,Ukraine,
2022,secondary_wired_gt30,Ukraine,80.30
2022,secondary_wireless_gt30,Ukraine,39.94
2022,secondary_wired_or_wireless_gt30,Ukraine,
2022,,autonomous_Republic_of_Crimea,
2022,preschool_wired_gt30,11_reg_Vinnytsya,51.54
2022,preschool_wireless_gt30,11_reg_Vinnytsya,30.34
2022,preschool_wired_or_wireless_gt30,11_reg_Vinnytsya,58.99
2022,secondary_internet_any_speed,11_reg_Vinnytsya,
2022,secondary_wired_gt30,11_reg_Vinnytsya,77.58
2022,secondary_wireless_gt30,11_reg_Vinnytsya,34.68
2022,secondary_wired_or_wireless_gt30,11_reg_Vinnytsya,
2022,preschool_wired_gt30,12_reg_Volyn,50.52
2022,preschool_wireless_gt30,12_reg_Volyn,29.07
2022,preschool_wired_or_wireless_gt30,12_reg_Volyn,59.79
2022,secondary_internet_any_speed,12_reg_Volyn,
2022,secondary_wired_gt30,12_reg_Volyn,86.37
2022,secondary_wireless_gt30,12_reg_Volyn,26.15
2022,secondary_wired_or_wireless_gt30,12_reg_Volyn,
2022,preschool_wired_gt30,13_reg_Dnipropetrovsk,54.78
2022,preschool_wireless_gt30,13_reg_Dnipropetrovsk,33.30
2022,preschool_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,58.68
2022,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2022,secondary_wired_gt30,13_reg_Dnipropetrovsk,80.79
2022,secondary_wireless_gt30,13_reg_Dnipropetrovsk,61.46
2022,secondary_wired_or_wireless_gt30,13_reg_Dnipropetrovsk,
2022,preschool_wired_gt30,14_reg_Donetsk,54.12
2022,preschool_wireless_gt30,14_reg_Donetsk,37.06
2022,preschool_wired_or_wireless_gt30,14_reg_Donetsk,57.94
2022,secondary_internet_any_speed,14_reg_Donetsk,
2022,secondary_wired_gt30,14_reg_Donetsk,80.69
2022,secondary_wireless_gt30,14_reg_Donetsk,50.34
2022,secondary_wired_or_wireless_gt30,14_reg_Donetsk,
2022,preschool_wired_gt30,15_reg_Zhytomyr,65.18
2022,preschool_wireless_gt30,15_reg_Zhytomyr,39.94
2022,preschool_wired_or_wireless_gt30,15_reg_Zhytomyr,71.57
2022,secondary_internet_any_speed,15_reg_Zhytomyr,
2022,secondary_wired_gt30,15_reg_Zhytomyr,66.98
2022,secondary_wireless_gt30,15_reg_Zhytomyr,40.45
2022,secondary_wired_or_wireless_gt30,15_reg_Zhytomyr,
2022,preschool_wired_gt30,16_reg_Zakarpattya,52.08
2022,preschool_wireless_gt30,16_reg_Zakarpattya,42.26
2022,preschool_wired_or_wireless_gt30,16_reg_Zakarpattya,56.24
2022,secondary_internet_any_speed,16_reg_Zakarpattya,
2022,secondary_wired_gt30,16_reg_Zakarpattya,69.97
2022,secondary_wireless_gt30,16_reg_Zakarpattya,48.44
2022,secondary_wired_or_wireless_gt30,16_reg_Zakarpattya,
2022,preschool_wired_gt30,17_reg_Zaporizhzhya,45.43
2022,preschool_wireless_gt30,17_reg_Zaporizhzhya,17.20
2022,preschool_wired_or_wireless_gt30,17_reg_Zaporizhzhya,48.39
2022,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2022,secondary_wired_gt30,17_reg_Zaporizhzhya,64.65
2022,secondary_wireless_gt30,17_reg_Zaporizhzhya,43.95
2022,secondary_wired_or_wireless_gt30,17_reg_Zaporizhzhya,
2022,preschool_wired_gt30,18_reg_Ivano-Frankivsk,55.36
2022,preschool_wireless_gt30,18_reg_Ivano-Frankivsk,30.90
2022,preschool_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,60.52
2022,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2022,secondary_wired_gt30,18_reg_Ivano-Frankivsk,72.16
2022,secondary_wireless_gt30,18_reg_Ivano-Frankivsk,8.08
2022,secondary_wired_or_wireless_gt30,18_reg_Ivano-Frankivsk,
2022,preschool_wired_gt30,19_reg_Kyiv,66.96
2022,preschool_wireless_gt30,19_reg_Kyiv,41.58
2022,preschool_wired_or_wireless_gt30,19_reg_Kyiv,75.64
2022,secondary_internet_any_speed,19_reg_Kyiv,
2022,secondary_wired_gt30,19_reg_Kyiv,89.52
2022,secondary_wireless_gt30,19_reg_Kyiv,53.65
2022,secondary_wired_or_wireless_gt30,19_reg_Kyiv,
2022,preschool_wired_gt30,20_reg_Kirovohrad,43.64
2022,preschool_wireless_gt30,20_reg_Kirovohrad,28.41
2022,preschool_wired_or_wireless_gt30,20_reg_Kirovohrad,47.73
2022,secondary_internet_any_speed,20_reg_Kirovohrad,
2022,secondary_wired_gt30,20_reg_Kirovohrad,80.63
2022,secondary_wireless_gt30,20_reg_Kirovohrad,60.56
2022,secondary_wired_or_wireless_gt30,20_reg_Kirovohrad,
2022,preschool_wired_gt30,21_reg_Luhansk,
2022,preschool_wireless_gt30,21_reg_Luhansk,
2022,preschool_wired_or_wireless_gt30,21_reg_Luhansk,
2022,secondary_internet_any_speed,21_reg_Luhansk,
2022,secondary_wired_gt30,21_reg_Luhansk,
2022,secondary_wireless_gt30,21_reg_Luhansk,
2022,secondary_wired_or_wireless_gt30,21_reg_Luhansk,
2022,preschool_wired_gt30,22_reg_Lviv,55.11
2022,preschool_wireless_gt30,22_reg_Lviv,35.52
2022,preschool_wired_or_wireless_gt30,22_reg_Lviv,61.36
2022,secondary_internet_any_speed,22_reg_Lviv,
2022,secondary_wired_gt30,22_reg_Lviv,80.37
2022,secondary_wireless_gt30,22_reg_Lviv,48.40
2022,secondary_wired_or_wireless_gt30,22_reg_Lviv,
2022,preschool_wired_gt30,23_reg_Mykolayiv,51.18
2022,preschool_wireless_gt30,23_reg_Mykolayiv,17.25
2022,preschool_wired_or_wireless_gt30,23_reg_Mykolayiv,56.86
2022,secondary_internet_any_speed,23_reg_Mykolayiv,
2022,secondary_wired_gt30,23_reg_Mykolayiv,63.29
2022,secondary_wireless_gt30,23_reg_Mykolayiv,30.35
2022,secondary_wired_or_wireless_gt30,23_reg_Mykolayiv,
2022,preschool_wired_gt30,24_reg_Odesa,72.07
2022,preschool_wireless_gt30,24_reg_Odesa,13.41
2022,preschool_wired_or_wireless_gt30,24_reg_Odesa,79.51
2022,secondary_internet_any_speed,24_reg_Odesa,
2022,secondary_wired_gt30,24_reg_Odesa,84.19
2022,secondary_wireless_gt30,24_reg_Odesa,46.87
2022,secondary_wired_or_wireless_gt30,24_reg_Odesa,
2022,preschool_wired_gt30,25_reg_Poltava,56.09
2022,preschool_wireless_gt30,25_reg_Poltava,37.40
2022,preschool_wired_or_wireless_gt30,25_reg_Poltava,64.61
2022,secondary_internet_any_speed,25_reg_Poltava,
2022,secondary_wired_gt30,25_reg_Poltava,78.88
2022,secondary_wireless_gt30,25_reg_Poltava,58.14
2022,secondary_wired_or_wireless_gt30,25_reg_Poltava,
2022,preschool_wired_gt30,26_reg_Rivne,49.13
2022,preschool_wireless_gt30,26_reg_Rivne,26.50
2022,preschool_wired_or_wireless_gt30,26_reg_Rivne,57.45
2022,secondary_internet_any_speed,26_reg_Rivne,
2022,secondary_wired_gt30,26_reg_Rivne,92.51
2022,secondary_wireless_gt30,26_reg_Rivne,3.00
2022,secondary_wired_or_wireless_gt30,26_reg_Rivne,
2022,preschool_wired_gt30,27_reg_Sumy,73.28
