Year,Тип закладу освіти,Область,Value
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,
2016,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,
2017,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,14.43
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,6.82
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,8.77
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,24.88
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,19.17
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,8.02
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,10.4
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,22.53
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,10.63
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,22.06
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,14.7
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,12.0
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,9.78
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,15.77
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,13.9
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,13.17
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,10.66
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,18.12
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,11.56
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,18.18
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,12.32
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,13.9
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,9.38
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,23.87
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,6.83
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,32.08
2018,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,19.32
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,8.09
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,14.95
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,35.76
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,23.45
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,11.95
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,14.2
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,26.64
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,13.95
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,38.1
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,25.0
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,15.13
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,10.56
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,18.63
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,18.55
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,19.73
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,10.99
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,10.89
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,19.91
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,29.68
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,13.79
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,17.27
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,15.26
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,30.13
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,8.6
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,33.93
2019,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,28.75
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,17.56
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,21.37
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,50.97
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,38.21
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,18.08
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,32.64
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,37.4
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,0.31
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,48.4
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,40.6
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,21.19
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,26.76
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,25.38
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,29.17
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,46.56
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,12.59
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,17.22
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,21.59
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,35.24
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,36.72
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,22.62
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,29.17
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,52.58
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,20.47
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,19.44
2020,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,39.87
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,26.1
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,18.63
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,56.97
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,76.26
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,33.57
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,45.88
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,50.0
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,0.17
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,53.8
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,61.56
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,14.0
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,46.26
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,29.41
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,41.94
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,56.05
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,0.93
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,35.54
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,9.27
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,38.29
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,53.19
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,33.45
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,48.13
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,57.73
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,23.68
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,61.36
2021,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Севастополь,
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Україна,39.94
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Автономна Республіка Крим,
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Вінницька,34.68
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Волинська,26.15
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Дніпропетровська,61.46
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Донецька,50.34
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Житомирська,40.45
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Закарпатська,48.44
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Запорізька,43.95
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Івано-Франківська,8.08
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Київська,53.65
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Кіровоградська,60.56
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Луганська,
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Львівська,48.4
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Миколаївська,30.35
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Одеська,46.87
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Полтавська,58.14
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Рівненська,3.0
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Сумська,14.73
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Тернопільська,5.83
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Харківська,40.21
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Херсонська,
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Хмельницька,36.3
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Черкаська,47.2
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернівецька,59.35
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,Чернігівська,23.35
2022,заклади загальної середньої освіти зі швидкісним (більше 30 Мбіт/с) безпроводовим доступом до мережі Інтернет,м. Київ,69.26
